"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"13","LMP3","Orey Fidani","9","1:16.187","11:23.548","Green","Track","22.908","34.909","18.370"
"30","LMP3","Ari Balogh","9","1:16.398","11:24.564","Green","Track","22.748","35.322","18.328"
"17","LMP3","Anthony Mantella","9","1:15.959","11:24.942","Green","Track","22.225","35.533","18.201"
"60","GTP","Tom Blomqvist","10","1:08.565","11:29.580","Green","Track","20.003","31.507","17.055"
"10","GTP","Ricky Taylor","10","1:08.268","11:30.413","Green","Track","19.936","31.447","16.885"
"92","GTD","David Brule","8","1:25.671","11:30.789","Green","Track","26.866","37.898","20.907"
"01","GTP","Sebastien Bourdais","10","1:08.491","11:40.834","Green","Track","20.379","31.672","16.440"
"31","GTP","Pipo Derani","10","1:08.221","11:41.586","Green","Track","20.280","31.433","16.508"
"7","GTP","Felipe Nasr","10","1:08.994","11:43.795","Green","Track","20.603","31.608","16.783"
"24","GTP","Augusto Farfus","10","1:09.491","11:44.926","Green","Track","20.993","31.732","16.766"
"6","GTP","Mathieu Jaminet","10","1:09.875","11:45.510","Green","Track","21.275","31.582","17.018"
"25","GTP","Nick Yelloly","10","1:09.583","11:46.229","Green","Track","21.077","31.633","16.873"
"5","GTP","Mike Rockenfeller","10","1:09.568","11:47.888","Green","Track","21.030","31.701","16.837"
"14","GTDPRO","Jack Hawksworth","9","1:17.842","11:53.330","Green","Track","23.602","35.638","18.602"
"23","GTDPRO","Alex Riberas","9","1:17.796","11:56.101","Green","Track","23.302","35.681","18.813"
"79","GTDPRO","Jules Gounon","9","1:18.304","11:58.795","Green","Track","23.967","35.706","18.631"
"4","LMP3","Antoine Comeau","9","1:30.615","11:59.373","Green","Track","36.070","35.860","18.685"
"3","GTDPRO","Jordan Taylor","9","1:17.883","12:00.151","Green","Track","23.511","35.594","18.778"
"33","LMP3","Lance Willsey","9","1:18.559","12:01.180","Green","Track","23.765","35.744","19.050"
"1","GTD","Madison Snow","9","1:18.186","12:01.575","Green","Track","23.535","35.355","19.296"
"27","GTD","Roman De Angelis","9","1:18.254","12:01.922","Green","Track","23.578","35.701","18.975"
"9","GTDPRO","Klaus Bachler","9","1:18.372","12:02.216","Green","Track","23.905","35.446","19.021"
"32","GTD","Mikael Grenier","9","1:17.967","12:03.486","Green","Track","23.568","35.536","18.863"
"96","GTD","Patrick Gallagher","9","1:17.808","12:04.587","Green","Track","23.423","35.380","19.005"
"78","GTD","Misha Goikhberg","9","1:18.115","12:05.591","Green","Track","23.497","35.637","18.981"
"57","GTD","Russell Ward","9","1:18.203","12:07.114","Green","Track","23.497","35.629","19.077"
"97","GTD","Chandler Hull","9","1:18.550","12:08.153","Green","Track","23.637","35.710","19.203"
"70","GTD","Brendan Iribe","9","1:18.631","12:08.597","Green","Track","23.572","35.825","19.234"
"66","GTD","Sheena Monk","9","1:18.869","12:11.284","Green","Track","24.361","35.593","18.915"
"80","GTD","PJ Hyett","9","1:18.487","12:13.985","Green","Track","23.779","35.764","18.944"
"91","GTD","Alan Metni","9","1:19.075","12:16.747","Green","Track","23.882","36.007","19.186"
"77","GTD","Alan Brynjolfsson","9","1:20.191","12:17.567","Green","Track","24.351","36.569","19.271"
"12","GTD","Frankie Montecalvo","9","1:17.067","12:27.289","Green","Track","22.936","35.580","18.551"
"74","LMP3","Gar Robinson","10","1:15.008","12:36.018","Green","Track","21.932","35.000","18.076"
"60","GTP","Tom Blomqvist","11","1:08.394","12:37.974","Green","Track","20.065","31.608","16.721"
"13","LMP3","Orey Fidani","10","1:16.282","12:39.830","Green","Track","22.475","34.813","18.994"
"10","GTP","Ricky Taylor","11","1:09.530","12:39.943","Green","Track","20.395","31.365","17.770"
"30","LMP3","Ari Balogh","10","1:16.101","12:40.665","Green","Track","22.210","34.955","18.936"
"17","LMP3","Anthony Mantella","10","1:16.179","12:41.121","Green","Track","22.309","35.404","18.466"
"01","GTP","Sebastien Bourdais","11","1:08.322","12:49.156","Green","Track","20.293","31.543","16.486"
"31","GTP","Pipo Derani","11","1:08.379","12:49.965","Green","Track","20.425","31.454","16.500"
"7","GTP","Felipe Nasr","11","1:09.354","12:53.149","Green","Track","20.567","31.544","17.243"
"24","GTP","Augusto Farfus","11","1:09.321","12:54.247","Green","Track","20.626","31.577","17.118"
"92","GTD","David Brule","9","1:23.673","12:54.462","Green","Track","25.445","37.518","20.710"
"6","GTP","Mathieu Jaminet","11","1:09.221","12:54.731","Green","Track","20.685","31.578","16.958"
"25","GTP","Nick Yelloly","11","1:09.290","12:55.519","Green","Track","20.774","31.654","16.862"
"5","GTP","Mike Rockenfeller","11","1:08.952","12:56.840","Green","Track","20.511","31.521","16.920"
"14","GTDPRO","Jack Hawksworth","10","1:17.385","13:10.715","Green","Track","23.115","35.722","18.548"
"23","GTDPRO","Alex Riberas","10","1:17.984","13:14.085","Green","Track","23.198","35.859","18.927"
"4","LMP3","Antoine Comeau","10","1:17.308","13:16.681","Green","Track","22.975","35.445","18.888"
"79","GTDPRO","Jules Gounon","10","1:18.504","13:17.299","Green","Track","23.170","35.588","19.746"
"3","GTDPRO","Jordan Taylor","10","1:17.467","13:17.618","Green","Track","23.123","35.596","18.748"
"33","LMP3","Lance Willsey","10","1:17.213","13:18.393","Green","Track","22.886","35.655","18.672"
"1","GTD","Madison Snow","10","1:17.692","13:19.267","Green","Track","23.547","35.287","18.858"
"27","GTD","Roman De Angelis","10","1:18.429","13:20.351","Green","Track","23.477","35.787","19.165"
"9","GTDPRO","Klaus Bachler","10","1:18.381","13:20.597","Green","Track","23.493","35.629","19.259"
"32","GTD","Mikael Grenier","10","1:17.976","13:21.462","Green","Track","23.430","35.680","18.866"
"96","GTD","Patrick Gallagher","10","1:17.783","13:22.370","Green","Track","23.375","35.307","19.101"
"78","GTD","Misha Goikhberg","10","1:18.075","13:23.666","Green","Track","23.514","35.619","18.942"
"57","GTD","Russell Ward","10","1:18.152","13:25.266","Green","Track","23.491","35.624","19.037"
"97","GTD","Chandler Hull","10","1:18.550","13:26.703","Green","Track","23.691","35.759","19.100"
"70","GTD","Brendan Iribe","10","1:18.746","13:27.343","Green","Track","23.611","35.966","19.169"
"66","GTD","Sheena Monk","10","1:19.016","13:30.300","Green","Track","24.126","35.707","19.183"
"80","GTD","PJ Hyett","10","1:18.631","13:32.616","Green","Track","23.689","36.081","18.861"
"91","GTD","Alan Metni","10","1:18.302","13:35.049","Green","Track","23.405","35.736","19.161"
"77","GTD","Alan Brynjolfsson","10","1:18.905","13:36.472","Green","Track","23.684","36.120","19.101"
"12","GTD","Frankie Montecalvo","10","1:17.215","13:44.504","Green","Track","22.891","35.589","18.735"
"60","GTP","Tom Blomqvist","12","1:08.673","13:46.647","Green","Track","20.455","31.725","16.493"
"10","GTP","Ricky Taylor","12","1:08.267","13:48.210","Green","Track","20.239","31.551","16.477"
"74","LMP3","Gar Robinson","11","1:15.089","13:51.107","Green","Track","21.931","35.161","17.997"
"13","LMP3","Orey Fidani","11","1:15.700","13:55.530","Green","Track","22.576","34.810","18.314"
"30","LMP3","Ari Balogh","11","1:15.541","13:56.206","Green","Track","22.264","35.020","18.257"
"17","LMP3","Anthony Mantella","11","1:15.460","13:56.581","Green","Track","22.248","35.150","18.062"
"01","GTP","Sebastien Bourdais","12","1:08.250","13:57.406","Green","Track","20.208","31.521","16.521"
"31","GTP","Pipo Derani","12","1:08.219","13:58.184","Green","Track","20.309","31.397","16.513"
"7","GTP","Felipe Nasr","12","1:08.495","14:01.644","Green","Track","20.443","31.413","16.639"
"24","GTP","Augusto Farfus","12","1:08.833","14:03.080","Green","Track","20.555","31.482","16.796"
"6","GTP","Mathieu Jaminet","12","1:09.035","14:03.766","Green","Track","20.843","31.339","16.853"
"25","GTP","Nick Yelloly","12","1:10.243","14:05.762","Green","Track","22.054","31.372","16.817"
"5","GTP","Mike Rockenfeller","12","1:10.446","14:07.286","Green","Track","21.507","31.949","16.990"
"92","GTD","David Brule","10","1:25.359","14:19.821","Green","Track","27.070","37.567","20.722"
"14","GTDPRO","Jack Hawksworth","11","1:17.867","14:28.582","Green","Track","23.205","35.885","18.777"
"23","GTDPRO","Alex Riberas","11","1:17.941","14:32.026","Green","Track","23.179","35.767","18.995"
"4","LMP3","Antoine Comeau","11","1:16.286","14:32.967","Green","Track","22.557","35.319","18.410"
"79","GTDPRO","Jules Gounon","11","1:18.063","14:35.362","Green","Track","23.620","35.636","18.807"
"3","GTDPRO","Jordan Taylor","11","1:18.112","14:35.730","Green","Track","23.586","35.586","18.940"
"33","LMP3","Lance Willsey","11","1:17.778","14:36.171","Green","Track","23.260","35.877","18.641"
"1","GTD","Madison Snow","11","1:17.948","14:37.215","Green","Track","23.600","35.333","19.015"
"27","GTD","Roman De Angelis","11","1:17.567","14:37.918","Green","Track","23.126","35.622","18.819"
"9","GTDPRO","Klaus Bachler","11","1:17.640","14:38.237","Green","Track","23.337","35.531","18.772"
"32","GTD","Mikael Grenier","11","1:17.888","14:39.350","Green","Track","23.327","35.721","18.840"
"96","GTD","Patrick Gallagher","11","1:18.287","14:40.657","Green","Track","23.570","35.594","19.123"
"78","GTD","Misha Goikhberg","11","1:17.862","14:41.528","Green","Track","23.396","35.571","18.895"
"57","GTD","Russell Ward","11","1:18.086","14:43.352","Green","Track","23.411","35.564","19.111"
"97","GTD","Chandler Hull","11","1:18.228","14:44.931","Green","Track","23.430","35.663","19.135"
"70","GTD","Brendan Iribe","11","1:18.105","14:45.448","Green","Track","23.411","35.712","18.982"
"66","GTD","Sheena Monk","11","1:18.781","14:49.081","Green","Track","24.274","35.424","19.083"
"80","GTD","PJ Hyett","11","1:18.586","14:51.202","Green","Track","23.772","35.810","19.004"
"91","GTD","Alan Metni","11","1:18.694","14:53.743","Green","Track","23.384","35.866","19.444"
"60","GTP","Tom Blomqvist","13","1:08.815","14:55.462","Green","Track","20.501","31.551","16.763"
"77","GTD","Alan Brynjolfsson","11","1:19.010","14:55.482","Green","Track","23.814","36.001","19.195"
"10","GTP","Ricky Taylor","13","1:08.224","14:56.434","Green","Track","20.177","31.600","16.447"
"12","GTD","Frankie Montecalvo","11","1:17.576","15:02.080","Green","Track","23.085","35.825","18.666"
"74","LMP3","Gar Robinson","12","1:14.749","15:05.856","Green","Track","21.975","34.930","17.844"
"01","GTP","Sebastien Bourdais","13","1:09.244","15:06.650","Green","Track","21.013","31.686","16.545"
"31","GTP","Pipo Derani","13","1:10.013","15:08.197","Green","Track","21.186","32.339","16.488"
"7","GTP","Felipe Nasr","13","1:08.980","15:10.624","Green","Track","20.379","31.663","16.938"
"13","LMP3","Orey Fidani","12","1:16.720","15:12.250","Green","Track","22.509","35.380","18.831"
"30","LMP3","Ari Balogh","12","1:16.564","15:12.770","Green","Track","22.646","35.335","18.583"
"17","LMP3","Anthony Mantella","12","1:16.780","15:13.361","Green","Track","23.098","35.131","18.551"
"24","GTP","Augusto Farfus","13","1:10.321","15:13.401","Green","Track","20.746","31.506","18.069"
"6","GTP","Mathieu Jaminet","13","1:09.789","15:13.555","Green","Track","20.519","31.372","17.898"
"25","GTP","Nick Yelloly","13","1:08.832","15:14.594","Green","Track","20.603","31.467","16.762"
"5","GTP","Mike Rockenfeller","13","1:09.044","15:16.330","Green","Track","20.552","31.490","17.002"
"92","GTD","David Brule","11","1:24.665","15:44.486","Green","Track","25.406","38.570","20.689"
"14","GTDPRO","Jack Hawksworth","12","1:17.687","15:46.269","Green","Track","23.326","35.562","18.799"
"23","GTDPRO","Alex Riberas","12","1:17.899","15:49.925","Green","Track","23.246","35.804","18.849"
"4","LMP3","Antoine Comeau","12","1:17.301","15:50.268","Green","Track","22.907","35.488","18.906"
"79","GTDPRO","Jules Gounon","12","1:17.749","15:53.111","Green","Track","23.284","35.622","18.843"
"3","GTDPRO","Jordan Taylor","12","1:17.771","15:53.501","Green","Track","23.226","35.548","18.997"
"33","LMP3","Lance Willsey","12","1:17.903","15:54.074","Green","Track","23.169","35.911","18.823"
"1","GTD","Madison Snow","12","1:17.635","15:54.850","Green","Track","23.470","35.288","18.877"
"27","GTD","Roman De Angelis","12","1:17.570","15:55.488","Green","Track","23.109","35.660","18.801"
"9","GTDPRO","Klaus Bachler","12","1:17.651","15:55.888","Green","Track","23.270","35.477","18.904"
"32","GTD","Mikael Grenier","12","1:17.931","15:57.281","Green","Track","23.365","35.677","18.889"
"96","GTD","Patrick Gallagher","12","1:17.963","15:58.620","Green","Track","23.416","35.507","19.040"
"78","GTD","Misha Goikhberg","12","1:17.974","15:59.502","Green","Track","23.303","35.550","19.121"
"57","GTD","Russell Ward","12","1:17.816","16:01.168","Green","Track","23.327","35.447","19.042"
"97","GTD","Chandler Hull","12","1:18.032","16:02.963","Green","Track","23.340","35.602","19.090"
"70","GTD","Brendan Iribe","12","1:18.216","16:03.664","Green","Track","23.325","35.860","19.031"
"60","GTP","Tom Blomqvist","14","1:09.829","16:05.291","Green","Track","20.716","32.374","16.739"
"10","GTP","Ricky Taylor","14","1:10.803","16:07.237","Green","Track","21.616","31.724","17.463"
"66","GTD","Sheena Monk","12","1:19.341","16:08.422","Green","Track","24.208","35.685","19.448"
"80","GTD","PJ Hyett","12","1:18.722","16:09.924","Green","Track","23.486","36.273","18.963"
"91","GTD","Alan Metni","12","1:19.612","16:13.355","Green","Track","24.093","36.122","19.397"
"77","GTD","Alan Brynjolfsson","12","1:19.612","16:15.094","Green","Track","24.166","36.113","19.333"
"01","GTP","Sebastien Bourdais","14","1:09.111","16:15.761","Green","Track","20.971","31.578","16.562"
"31","GTP","Pipo Derani","14","1:08.506","16:16.703","Green","Track","20.756","31.308","16.442"
"12","GTD","Frankie Montecalvo","12","1:17.316","16:19.396","Green","Track","22.962","35.589","18.765"
"7","GTP","Felipe Nasr","14","1:08.877","16:19.501","Green","Track","20.526","31.575","16.776"
"74","LMP3","Gar Robinson","13","1:15.733","16:21.589","Green","Track","22.727","35.012","17.994"
"24","GTP","Augusto Farfus","14","1:10.316","16:23.717","Green","Track","21.656","31.726","16.934"
"6","GTP","Mathieu Jaminet","14","1:10.807","16:24.362","Green","Track","21.855","31.798","17.154"
"25","GTP","Nick Yelloly","14","1:10.231","16:24.825","Green","Track","21.190","31.934","17.107"
"5","GTP","Mike Rockenfeller","14","1:10.184","16:26.514","Green","Track","20.878","32.322","16.984"
"13","LMP3","Orey Fidani","13","1:16.594","16:28.844","Green","Track","22.502","35.572","18.520"
"30","LMP3","Ari Balogh","13","1:16.984","16:29.754","Green","Track","23.419","35.148","18.417"
"17","LMP3","Anthony Mantella","13","1:16.999","16:30.360","Green","Track","23.506","35.468","18.025"
"14","GTDPRO","Jack Hawksworth","13","1:18.134","17:04.403","Green","Track","23.636","35.831","18.667"
"23","GTDPRO","Alex Riberas","13","1:18.574","17:08.499","Green","Track","23.250","35.718","19.606"
"92","GTD","David Brule","12","1:24.490","17:08.976","Green","Track","25.874","37.384","21.232"
"4","LMP3","Antoine Comeau","13","1:18.740","17:09.008","Green","Track","23.145","35.666","19.929"
"79","GTDPRO","Jules Gounon","13","1:17.703","17:10.814","Green","Track","23.202","35.672","18.829"
"3","GTDPRO","Jordan Taylor","13","1:17.783","17:11.284","Green","Track","23.240","35.607","18.936"
"33","LMP3","Lance Willsey","13","1:17.683","17:11.757","Green","Track","23.042","35.868","18.773"
"1","GTD","Madison Snow","13","1:17.706","17:12.556","Green","Track","23.631","35.221","18.854"
"27","GTD","Roman De Angelis","13","1:17.904","17:13.392","Green","Track","23.261","35.762","18.881"
"9","GTDPRO","Klaus Bachler","13","1:17.830","17:13.718","Green","Track","23.360","35.461","19.009"
"32","GTD","Mikael Grenier","13","1:17.856","17:15.137","Green","Track","23.377","35.543","18.936"
"60","GTP","Tom Blomqvist","15","1:11.131","17:16.422","Green","Track","21.475","32.008","17.648"
"96","GTD","Patrick Gallagher","13","1:18.420","17:17.040","Green","Track","23.405","35.485","19.530"
"10","GTP","Ricky Taylor","15","1:09.890","17:17.127","Green","Track","20.350","32.307","17.233"
"78","GTD","Misha Goikhberg","13","1:18.384","17:17.886","Green","Track","23.434","35.557","19.393"
"57","GTD","Russell Ward","13","1:17.809","17:18.977","Green","Track","23.264","35.447","19.098"
"97","GTD","Chandler Hull","13","1:18.216","17:21.179","Green","Track","23.519","35.691","19.006"
"70","GTD","Brendan Iribe","13","1:18.212","17:21.876","Green","Track","23.339","35.894","18.979"
"01","GTP","Sebastien Bourdais","15","1:10.964","17:26.725","Green","Track","21.584","31.802","17.578"
"31","GTP","Pipo Derani","15","1:10.394","17:27.097","Green","Track","20.975","31.724","17.695"
"66","GTD","Sheena Monk","13","1:19.016","17:27.438","Green","Track","24.046","35.557","19.413"
"80","GTD","PJ Hyett","13","1:18.670","17:28.594","Green","Track","23.676","35.849","19.145"
"7","GTP","Felipe Nasr","15","1:09.928","17:29.429","Green","Track","21.094","31.873","16.961"
"91","GTD","Alan Metni","13","1:19.204","17:32.559","Green","Track","23.637","36.144","19.423"
"24","GTP","Augusto Farfus","15","1:10.719","17:34.436","Green","Track","20.549","32.724","17.446"
"6","GTP","Mathieu Jaminet","15","1:10.817","17:35.179","Green","Track","20.426","32.690","17.701"
"5","GTP","Mike Rockenfeller","15","1:11.201","17:37.715","Green","Track","20.719","31.748","18.734"
"12","GTD","Frankie Montecalvo","13","1:18.355","17:37.751","Green","Track","23.231","35.563","19.561"
"77","GTD","Alan Brynjolfsson","13","1:22.684","17:37.778","Green","Track","24.552","36.770","21.362"
"74","LMP3","Gar Robinson","14","1:16.622","17:38.211","Green","Track","21.930","34.909","19.783"
"25","GTP","Nick Yelloly","15","1:20.662","17:45.487","Green","Pit","20.726","32.164","27.772"
"13","LMP3","Orey Fidani","14","1:17.180","17:46.024","Green","Track","23.192","35.408","18.580"
