"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"97","GTD","Bill Auberlen","10","1:17.451","16:37.944","Green","Track","23.423","35.376","18.652"
"66","GTD","Katherine Legge","8","1:17.718","16:45.736","Green","Track","23.574","35.519","18.625"
"96","GTD","Robby Foley","10","1:17.303","16:50.612","Green","Track","23.354","35.305","18.644"
"57","GTD","Philip Ellis","12","1:17.687","16:52.336","Green","Track","23.416","35.444","18.827"
"60","GTP","Tom Blomqvist","9","1:11.809","16:52.398","Green","Track","21.438","32.042","18.329"
"3","GTDPRO","Antonio Garcia","11","1:27.167","16:58.206","Green","Pit","22.779","35.784","28.604"
"31","GTP","Alexander Sims","8","1:11.272","17:00.384","Green","Track","20.556","33.866","16.850"
"7","GTP","Matt Campbell","4","8:38.879","17:05.634","Green","Track","456.885","41.058","20.936"
"5","GTP","Mike Rockenfeller","12","1:10.198","17:06.942","Green","Track","20.757","32.217","17.224"
"24","GTP","Augusto Farfus","11","1:09.297","17:08.172","Green","Track","20.827","31.575","16.895"
"14","GTDPRO","Jack Hawksworth","8","1:30.844","17:13.989","Green","Pit","23.216","38.473","29.155"
"25","GTP","Nick Yelloly","11","1:10.791","17:14.039","Green","Track","21.927","31.857","17.007"
"33","LMP3","Joao Barbosa","9","1:15.687","17:18.574","Green","Track","23.047","34.883","17.757"
"9","GTDPRO","Klaus Bachler","11","1:26.145","17:18.959","Green","Pit","23.380","35.521","27.244"
"17","LMP3","Wayne Boyd","11","1:14.652","17:20.090","Green","Track","22.165","34.736","17.751"
"12","GTD","Aaron Telitz","9","1:17.475","17:26.406","Green","Track","23.134","35.728","18.613"
"6","GTP","Nick Tandy","8","1:12.277","17:28.427","Green","Track","22.027","32.221","18.029"
"91","GTD","Kay van Berlo","11","1:17.985","17:28.432","Green","Track","23.586","35.588","18.811"
"79","GTDPRO","Daniel Juncadella","9","1:17.319","17:35.026","Green","Track","23.313","35.442","18.564"
"77","GTD","Trent Hindman","11","1:17.064","17:37.228","Green","Track","23.205","35.323","18.536"
"74","LMP3","Felipe Fraga","11","1:13.364","17:40.129","Green","Track","21.673","34.397","17.294"
"92","GTD","Alec Udell","8","5:10.220","17:40.466","Green","Pit","23.868","36.924","249.428"
"70","GTD","Frederik Schandorff","12","1:17.596","17:47.575","Green","Track","23.399","35.551","18.646"
"23","GTDPRO","Alex Riberas","12","1:27.524","17:56.207","Green","Pit","23.430","35.749","28.345"
"66","GTD","Katherine Legge","9","1:18.077","18:03.813","Green","Track","23.665","35.683","18.729"
"60","GTP","Tom Blomqvist","10","1:11.462","18:03.860","Green","Track","21.698","32.009","17.755"
"96","GTD","Robby Foley","11","1:17.126","18:07.738","Green","Track","23.095","35.384","18.647"
"31","GTP","Alexander Sims","9","1:09.212","18:09.596","Green","Track","20.390","31.729","17.093"
"57","GTD","Philip Ellis","13","1:17.856","18:10.192","Green","Track","23.353","35.515","18.988"
"5","GTP","Mike Rockenfeller","13","1:09.862","18:16.804","Green","Track","21.122","31.769","16.971"
"25","GTP","Nick Yelloly","12","1:09.912","18:23.951","Green","Track","21.061","32.041","16.810"
"7","GTP","Matt Campbell","5","1:20.773","18:26.407","Green","Track","26.775","35.182","18.816"
"24","GTP","Augusto Farfus","12","1:19.507","18:27.679","Green","Pit","20.613","31.689","27.205"
"1","GTD","Bryan Sellers","10","3:29.271","18:31.628","Green","Track","155.109","35.433","18.729"
"33","LMP3","Joao Barbosa","10","1:14.657","18:33.231","Green","Track","22.136","34.806","17.715"
"6","GTP","Nick Tandy","9","1:10.955","18:39.382","Green","Track","21.766","32.176","17.013"
"12","GTD","Aaron Telitz","10","1:17.634","18:44.040","Green","Track","23.216","35.899","18.519"
"91","GTD","Kay van Berlo","12","1:18.143","18:46.575","Green","Track","23.774","35.587","18.782"
"79","GTDPRO","Daniel Juncadella","10","1:17.079","18:52.105","Green","Track","23.067","35.478","18.534"
"70","GTD","Frederik Schandorff","13","1:17.498","19:05.073","Green","Track","23.390","35.533","18.575"
"92","GTD","Alec Udell","9","1:29.178","19:09.644","Green","Track","34.331","35.987","18.860"
"60","GTP","Tom Blomqvist","11","1:08.889","19:12.749","Green","Track","20.603","31.699","16.587"
"13","LMP3","Matthew Bell","10","5:13.799","19:18.132","Green","Pit","21.984","34.408","257.407"
"66","GTD","Katherine Legge","10","1:18.270","19:22.083","Green","Track","24.035","35.611","18.624"
"32","GTD","Mike Skeen","8","5:55.947","19:23.318","Green","Pit","23.715","35.884","296.348"
"5","GTP","Mike Rockenfeller","14","1:09.155","19:25.959","Green","Track","20.635","31.619","16.901"
"31","GTP","Alexander Sims","10","1:19.014","19:28.610","Green","Pit","21.145","31.966","25.903"
"25","GTP","Nick Yelloly","13","1:09.548","19:33.499","Green","Track","21.076","31.698","16.774"
"7","GTP","Matt Campbell","6","1:13.983","19:40.390","Green","Track","23.020","33.241","17.722"
"1","GTD","Bryan Sellers","11","1:17.018","19:48.646","Green","Track","23.410","35.139","18.469"
"33","LMP3","Joao Barbosa","11","1:15.650","19:48.881","Green","Track","22.635","34.907","18.108"
"6","GTP","Nick Tandy","10","1:09.975","19:49.357","Green","Track","21.114","31.848","17.013"
"97","GTD","Bill Auberlen","11","3:22.087","20:00.031","Green","Pit","24.596","36.541","140.950"
"12","GTD","Aaron Telitz","11","1:17.425","20:01.465","Green","Track","23.298","35.734","18.393"
"79","GTDPRO","Daniel Juncadella","11","1:17.402","20:09.507","Green","Track","23.235","35.523","18.644"
"80","GTD","Seb Priaulx","9","7:52.624","20:16.267","Green","Pit","24.265","36.335","412.024"
"70","GTD","Frederik Schandorff","14","1:17.929","20:23.002","Green","Track","23.504","35.524","18.901"
"92","GTD","Alec Udell","10","1:17.767","20:27.411","Green","Track","23.311","35.702","18.754"
"60","GTP","Tom Blomqvist","12","1:20.059","20:32.808","Green","Pit","20.563","32.026","27.470"
"5","GTP","Mike Rockenfeller","15","1:10.380","20:36.339","Green","Track","20.739","32.621","17.020"
"66","GTD","Katherine Legge","11","1:17.745","20:39.828","Green","Track","23.569","35.478","18.698"
"25","GTP","Nick Yelloly","14","1:08.962","20:42.461","Green","Track","20.758","31.631","16.573"
"13","LMP3","Matthew Bell","11","1:27.880","20:46.012","Green","Track","32.093","37.922","17.865"
"77","GTD","Trent Hindman","12","3:10.474","20:47.702","Green","Pit","23.432","35.457","131.585"
"7","GTP","Matt Campbell","7","1:12.265","20:52.655","Green","Track","21.642","32.321","18.302"
"32","GTD","Mike Skeen","9","1:29.359","20:52.677","Green","Track","34.098","36.241","19.020"
"6","GTP","Nick Tandy","11","1:13.079","21:02.436","Green","Track","23.594","32.338","17.147"
"33","LMP3","Joao Barbosa","12","1:15.917","21:04.798","Green","Track","23.236","34.801","17.880"
"1","GTD","Bryan Sellers","12","1:29.207","21:17.853","Green","Pit","25.041","35.297","28.869"
"12","GTD","Aaron Telitz","12","1:17.314","21:18.779","Green","Track","23.230","35.708","18.376"
"79","GTDPRO","Daniel Juncadella","12","1:17.515","21:27.022","Green","Track","23.268","35.587","18.660"
"97","GTD","Bill Auberlen","12","1:28.762","21:28.793","Green","Track","34.525","35.526","18.711"
"27","GTD","Roman De Angelis","10","8:56.970","21:31.090","Green","Track","482.304","35.760","18.906"
"5","GTP","Mike Rockenfeller","16","1:09.289","21:45.628","Green","Track","20.697","31.708","16.884"
"92","GTD","Alec Udell","11","1:18.242","21:45.653","Green","Track","23.850","35.560","18.832"
"80","GTD","Seb Priaulx","10","1:33.004","21:49.271","Green","Track","36.621","37.413","18.970"
"25","GTP","Nick Yelloly","15","1:10.468","21:52.929","Green","Track","21.838","31.823","16.807"
"96","GTD","Robby Foley","12","3:55.149","22:02.887","Green","Pit","23.728","35.651","175.770"
"7","GTP","Matt Campbell","8","1:11.801","22:04.456","Green","Track","21.794","32.375","17.632"
"6","GTP","Nick Tandy","12","1:09.726","22:12.162","Green","Track","20.927","31.867","16.932"
"77","GTD","Trent Hindman","13","1:27.479","22:15.181","Green","Track","33.355","35.384","18.740"
"33","LMP3","Joao Barbosa","13","1:14.184","22:18.982","Green","Track","22.040","34.469","17.675"
"57","GTD","Philip Ellis","14","4:16.250","22:26.442","Green","Pit","23.624","35.531","197.095"
"12","GTD","Aaron Telitz","13","1:17.175","22:35.954","Green","Track","23.166","35.663","18.346"
"74","LMP3","Felipe Fraga","12","5:00.922","22:41.051","Green","Pit","22.399","34.596","243.927"
"17","LMP3","Wayne Boyd","12","5:23.442","22:43.532","Green","Pit","22.444","35.591","265.407"
"97","GTD","Bill Auberlen","13","1:17.539","22:46.332","Green","Track","23.330","35.480","18.729"
"79","GTDPRO","Daniel Juncadella","13","1:20.412","22:47.434","Green","Track","23.289","37.344","19.779"
"27","GTD","Roman De Angelis","11","1:17.199","22:48.289","Green","Track","23.095","35.461","18.643"
"5","GTP","Mike Rockenfeller","17","1:08.890","22:54.518","Green","Track","20.550","31.588","16.752"
"25","GTP","Nick Yelloly","16","1:10.308","23:03.237","Green","Track","20.773","32.123","17.412"
"80","GTD","Seb Priaulx","11","1:17.203","23:06.474","Green","Track","23.090","35.572","18.541"
"7","GTP","Matt Campbell","9","1:10.493","23:14.949","Green","Track","21.397","31.996","17.100"
"6","GTP","Nick Tandy","13","1:09.435","23:21.597","Green","Track","20.629","31.697","17.109"
"9","GTDPRO","Klaus Bachler","12","6:02.714","23:21.673","Green","Track","308.433","35.596","18.685"
"96","GTD","Robby Foley","13","1:27.730","23:30.617","Green","Track","33.448","35.509","18.773"
"4","LMP3","Antoine Comeau","8","8:06.637","23:30.962","Green","Pit","23.641","36.655","426.341"
"77","GTD","Trent Hindman","14","1:17.386","23:32.567","Green","Track","23.409","35.348","18.629"
"10","GTP","Ricky Taylor","10","8:45.439","23:44.566","Green","Track","475.245","33.166","17.028"
"91","GTD","Kay van Berlo","13","5:05.355","23:51.930","Green","Pit","23.489","35.828","246.038"
"12","GTD","Aaron Telitz","14","1:17.174","23:53.128","Green","Track","23.026","35.718","18.430"
"57","GTD","Russell Ward","15","1:30.837","23:57.279","Green","Track","34.571","36.411","19.855"
"14","GTDPRO","Jack Hawksworth","9","6:46.994","24:00.983","Green","Track","352.027","36.011","18.956"
"5","GTP","Mike Rockenfeller","18","1:13.076","24:07.594","Green","Track","21.508","32.800","18.768"
"27","GTD","Roman De Angelis","12","1:19.974","24:08.263","Green","Track","23.209","37.035","19.730"
"17","LMP3","Wayne Boyd","13","1:30.072","24:13.604","Green","Track","35.288","36.046","18.738"
"79","GTDPRO","Daniel Juncadella","14","1:27.303","24:14.737","Green","Pit","23.610","35.496","28.197"
"74","LMP3","Gar Robinson","13","1:35.331","24:16.382","Green","Track","37.423","37.859","20.049"
"23","GTDPRO","Alex Riberas","13","6:25.430","24:21.637","Green","Track","329.187","36.918","19.325"
"80","GTD","Seb Priaulx","12","1:16.980","24:23.454","Green","Track","23.162","35.334","18.484"
"25","GTP","Nick Yelloly","17","1:20.372","24:23.609","Green","Pit","21.045","31.658","27.669"
"7","GTP","Matt Campbell","10","1:09.421","24:24.370","Green","Track","20.898","31.746","16.777"
"9","GTDPRO","Klaus Bachler","13","1:18.520","24:40.193","Green","Track","24.218","35.631","18.671"
"6","GTP","Nick Tandy","14","1:19.302","24:40.899","Green","Pit","21.233","31.831","26.238"
"96","GTD","Robby Foley","14","1:17.546","24:48.163","Green","Track","23.454","35.398","18.694"
"77","GTD","Trent Hindman","15","1:16.936","24:49.503","Green","Track","23.200","35.193","18.543"
"10","GTP","Ricky Taylor","11","1:08.568","24:53.134","Green","Track","20.455","31.849","16.264"
"70","GTD","Frederik Schandorff","15","4:44.750","25:07.752","Green","Pit","23.317","35.694","225.739"
"4","LMP3","Antoine Comeau","9","1:36.904","25:07.866","Green","Track","39.251","37.756","19.897"
"57","GTD","Russell Ward","16","1:19.137","25:16.416","Green","Track","24.000","35.718","19.419"
"5","GTP","Mike Rockenfeller","19","1:08.986","25:16.580","Green","Track","20.680","31.553","16.753"
"14","GTDPRO","Jack Hawksworth","10","1:17.486","25:18.469","Green","Track","22.955","35.930","18.601"
"12","GTD","Aaron Telitz","15","1:26.885","25:20.013","Green","Pit","23.470","35.970","27.445"
"91","GTD","Kay van Berlo","14","1:28.930","25:20.860","Green","Track","33.625","36.296","19.009"
"27","GTD","Roman De Angelis","13","1:17.445","25:25.708","Green","Track","23.172","35.553","18.720"
"17","LMP3","Wayne Boyd","14","1:14.883","25:28.487","Green","Track","22.383","34.813","17.687"
"66","GTD","Katherine Legge","12","4:52.959","25:32.787","Green","Pit","25.319","36.005","231.635"
"74","LMP3","Gar Robinson","14","1:17.873","25:34.255","Green","Track","23.134","35.592","19.147"
"3","GTDPRO","Antonio Garcia","12","8:37.546","25:35.752","Green","Track","456.666","40.154","20.726"
"1","GTD","Bryan Sellers","13","4:18.972","25:36.825","Green","Track","204.999","34.734","19.239"
"23","GTDPRO","Alex Riberas","14","1:17.851","25:39.488","Green","Track","23.306","35.633","18.912"
"80","GTD","Seb Priaulx","13","1:18.143","25:41.597","Green","Track","23.296","36.124","18.723"
"7","GTP","Matt Campbell","11","1:22.808","25:47.178","Green","Pit","22.707","32.600","27.501"
"13","LMP3","Matthew Bell","12","5:03.839","25:49.851","Green","Pit","21.847","34.380","247.612"
"9","GTDPRO","Klaus Bachler","14","1:17.528","25:57.721","Green","Track","23.114","35.536","18.878"
"32","GTD","Mike Skeen","10","5:06.420","25:59.097","Green","Pit","24.502","36.284","245.634"
"10","GTP","Ricky Taylor","12","1:09.478","26:02.612","Green","Track","20.414","32.868","16.196"
"96","GTD","Robby Foley","15","1:17.248","26:05.411","Green","Track","23.324","35.275","18.649"
"97","GTD","Bill Auberlen","14","3:26.881","26:13.213","Green","Pit","23.706","35.506","147.669"
"4","LMP3","Antoine Comeau","10","1:19.597","26:27.463","Green","Track","23.973","36.328","19.296"
"57","GTD","Russell Ward","17","1:19.322","26:35.738","Green","Track","24.002","35.981","19.339"
"14","GTDPRO","Jack Hawksworth","11","1:19.636","26:38.105","Green","Track","24.164","35.723","19.749"
"91","GTD","Kay van Berlo","15","1:18.123","26:38.983","Green","Track","23.552","35.783","18.788"
"70","GTD","Brendan Iribe","16","1:34.363","26:42.115","Green","Track","36.211","38.412","19.740"
"78","GTD","Misha Goikhberg","11","10:29.282","26:43.383","Green","Pit","23.494","35.802","569.986"
"17","LMP3","Wayne Boyd","15","1:15.270","26:43.757","Green","Track","22.149","34.638","18.483"
"74","LMP3","Gar Robinson","15","1:16.405","26:50.660","Green","Track","22.546","35.250","18.609"
"3","GTDPRO","Antonio Garcia","13","1:17.094","26:52.846","Green","Track","23.078","35.479","18.537"
"27","GTD","Roman De Angelis","14","1:27.974","26:53.682","Green","Pit","23.155","35.567","29.252"
"23","GTDPRO","Alex Riberas","15","1:18.067","26:57.555","Green","Track","23.351","35.833","18.883"
"80","GTD","Seb Priaulx","14","1:17.385","26:58.982","Green","Track","23.225","35.477","18.683"
"24","GTP","Augusto Farfus","13","8:32.059","26:59.738","Green","Track","462.326","32.377","17.356"
"66","GTD","Katherine Legge","13","1:30.083","27:02.870","Green","Track","35.504","35.905","18.674"
"1","GTD","Bryan Sellers","14","1:30.253","27:07.078","Green","Pit","23.293","35.382","31.578"
"10","GTP","Ricky Taylor","13","1:08.686","27:11.298","Green","Track","20.285","32.160","16.241"
"9","GTDPRO","Klaus Bachler","15","1:17.542","27:15.263","Green","Track","23.373","35.378","18.791"
"13","LMP3","Matthew Bell","13","1:25.502","27:15.353","Green","Track","32.703","34.777","18.022"
"32","GTD","Mike Skeen","11","1:31.943","27:31.040","Green","Track","34.070","36.666","21.207"
"92","GTD","Alec Udell","12","5:46.386","27:32.039","Green","Pit","23.538","35.547","287.301"
"60","GTP","Tom Blomqvist","13","7:03.595","27:36.403","Green","Track","371.491","34.202","17.902"
"97","GTD","Chandler Hull","15","1:34.238","27:47.451","Green","Track","35.477","37.973","20.788"
"4","LMP3","Antoine Comeau","11","1:20.719","27:48.182","Green","Track","23.784","36.526","20.409"
"57","GTD","Russell Ward","18","1:18.932","27:54.670","Green","Track","23.887","35.771","19.274"
"14","GTDPRO","Jack Hawksworth","12","1:17.185","27:55.290","Green","Track","23.098","35.614","18.473"
"91","GTD","Kay van Berlo","16","1:17.858","27:56.841","Green","Track","23.496","35.682","18.680"
"17","LMP3","Wayne Boyd","16","1:17.959","28:01.716","Green","Track","22.722","34.892","20.345"
"70","GTD","Brendan Iribe","17","1:21.611","28:03.726","Green","Track","25.314","36.793","19.504"
"74","LMP3","Gar Robinson","16","1:16.341","28:07.001","Green","Track","22.331","35.284","18.726"
"3","GTDPRO","Antonio Garcia","14","1:17.604","28:10.450","Green","Track","23.262","35.790","18.552"
"24","GTP","Augusto Farfus","14","1:11.414","28:11.152","Green","Track","21.596","32.032","17.786"
"78","GTD","Misha Goikhberg","12","1:28.595","28:11.978","Green","Track","33.470","35.643","19.482"
"23","GTDPRO","Alex Riberas","16","1:18.465","28:16.020","Green","Track","23.526","36.006","18.933"
"66","GTD","Katherine Legge","14","1:17.863","28:20.733","Green","Track","23.606","35.642","18.615"
"13","LMP3","Matthew Bell","14","1:14.147","28:29.500","Green","Track","22.199","34.605","17.343"
"10","GTP","Ricky Taylor","14","1:19.157","28:30.455","Green","Pit","20.288","32.990","25.879"
"9","GTDPRO","Klaus Bachler","16","1:18.019","28:33.282","Green","Track","23.661","35.678","18.680"
"96","GTD","Robby Foley","16","2:36.653","28:42.064","Green","Pit","23.716","35.930","97.007"
"60","GTP","Tom Blomqvist","14","1:11.833","28:48.236","Green","Track","21.610","32.345","17.878"
"01","GTP","Sebastien Bourdais","2","26:06.969","28:49.571","Green","Track","1509.177","37.082","20.710"
"32","GTD","Mike Skeen","12","1:19.199","28:50.239","Green","Track","23.647","36.652","18.900"
"92","GTD","Alec Udell","13","1:29.885","29:01.924","Green","Track","34.513","36.096","19.276"
"31","GTP","Alexander Sims","11","9:33.573","29:02.183","Green","Track","520.925","34.728","17.920"
"97","GTD","Chandler Hull","16","1:20.459","29:07.910","Green","Track","24.419","36.346","19.694"
"4","LMP3","Antoine Comeau","12","1:20.653","29:08.835","Green","Track","24.931","36.493","19.229"
"57","GTD","Russell Ward","19","1:18.898","29:13.568","Green","Track","23.789","35.915","19.194"
"17","LMP3","Wayne Boyd","17","1:14.297","29:16.013","Green","Track","22.004","34.569","17.724"
"91","GTD","Kay van Berlo","17","1:20.276","29:17.117","Green","Track","23.772","35.701","20.803"
"1","GTD","Bryan Sellers","15","2:11.415","29:18.493","Green","Track","75.345","37.207","18.863"
"24","GTP","Augusto Farfus","15","1:10.871","29:22.023","Green","Track","21.151","32.461","17.259"
"14","GTDPRO","Jack Hawksworth","13","1:27.523","29:22.813","Green","Pit","23.828","36.660","27.035"
"70","GTD","Brendan Iribe","18","1:20.835","29:24.561","Green","Track","24.364","36.722","19.749"
"74","LMP3","Gar Robinson","17","1:17.681","29:24.682","Green","Track","22.106","35.944","19.631"
"3","GTDPRO","Antonio Garcia","15","1:17.460","29:27.910","Green","Track","23.119","35.817","18.524"
"78","GTD","Misha Goikhberg","13","1:17.237","29:29.215","Green","Track","23.311","35.170","18.756"
"23","GTDPRO","Alex Riberas","17","1:18.147","29:34.167","Green","Track","23.408","35.975","18.764"
"66","GTD","Katherine Legge","15","1:17.913","29:38.646","Green","Track","23.659","35.648","18.606"
"13","LMP3","Matthew Bell","15","1:13.112","29:42.612","Green","Track","21.397","34.466","17.249"
"77","GTD","Trent Hindman","16","4:55.453","29:44.956","Green","Pit","23.306","35.311","236.836"
"60","GTP","Tom Blomqvist","15","1:10.120","29:58.356","Green","Track","21.136","32.233","16.751"
"9","GTDPRO","Klaus Bachler","17","1:26.291","29:59.573","Green","Pit","23.322","35.716","27.253"
"01","GTP","Sebastien Bourdais","3","1:17.624","30:07.195","Green","Track","25.046","34.276","18.302"
"79","GTDPRO","Daniel Juncadella","15","5:56.159","30:10.896","Green","Track","300.358","36.843","18.958"
"31","GTP","Alexander Sims","12","1:10.479","30:12.662","Green","Track","21.245","32.346","16.888"
"96","GTD","Patrick Gallagher","17","1:34.956","30:17.020","Green","Track","37.499","37.764","19.693"
"92","GTD","Alec Udell","14","1:18.601","30:20.525","Green","Track","24.193","35.669","18.739"
"97","GTD","Chandler Hull","17","1:19.668","30:27.578","Green","Track","23.891","36.178","19.599"
"4","LMP3","Antoine Comeau","13","1:19.072","30:27.907","Green","Track","23.844","36.018","19.210"
"57","GTD","Russell Ward","20","1:18.692","30:32.260","Green","Track","23.654","35.686","19.352"
"24","GTP","Augusto Farfus","16","1:10.243","30:32.266","Green","Track","20.654","31.794","17.795"
"17","LMP3","Wayne Boyd","18","1:16.829","30:32.842","Green","Track","22.186","35.016","19.627"
"91","GTD","Kay van Berlo","18","1:18.188","30:35.305","Green","Track","23.592","35.749","18.847"
"1","GTD","Bryan Sellers","16","1:19.024","30:37.517","Green","Track","23.381","35.583","20.060"
"74","LMP3","Gar Robinson","18","1:18.853","30:43.535","Green","Track","24.376","35.994","18.483"
"70","GTD","Brendan Iribe","19","1:20.783","30:45.344","Green","Track","24.361","37.149","19.273"
"78","GTD","Misha Goikhberg","14","1:17.484","30:46.699","Green","Track","23.159","35.365","18.960"
"3","GTDPRO","Antonio Garcia","16","1:20.318","30:48.228","Green","Track","22.972","35.826","21.520"
"66","GTD","Katherine Legge","16","1:17.498","30:56.144","Green","Track","23.585","35.340","18.573"
"23","GTDPRO","Alex Riberas","18","1:26.848","31:01.015","Green","Pit","23.400","35.713","27.735"
"60","GTP","Tom Blomqvist","16","1:09.808","31:08.164","Green","Track","21.418","32.020","16.370"
"33","LMP3","Joao Barbosa","14","8:49.944","31:08.926","Green","Pit","22.137","34.660","473.147"
"77","GTD","Alan Brynjolfsson","17","1:32.897","31:17.853","Green","Track","35.902","37.093","19.902"
"01","GTP","Sebastien Bourdais","4","1:13.103","31:20.298","Green","Track","22.508","32.651","17.944"
"31","GTP","Alexander Sims","13","1:10.221","31:22.883","Green","Track","21.678","31.938","16.605"
"79","GTDPRO","Daniel Juncadella","16","1:18.276","31:29.172","Green","Track","23.803","35.709","18.764"
"96","GTD","Patrick Gallagher","18","1:19.910","31:36.930","Green","Track","24.237","36.344","19.329"
"92","GTD","Alec Udell","15","1:17.927","31:38.452","Green","Track","23.685","35.603","18.639"
"24","GTP","Augusto Farfus","17","1:11.451","31:43.717","Green","Track","21.124","33.452","16.875"
"97","GTD","Chandler Hull","18","1:19.615","31:47.193","Green","Track","23.681","36.105","19.829"
"4","LMP3","Antoine Comeau","14","1:20.214","31:48.121","Green","Track","24.060","36.991","19.163"
"27","GTD","Roman De Angelis","15","4:55.295","31:48.977","Green","Track","239.434","36.854","19.007"
"17","LMP3","Wayne Boyd","19","1:16.231","31:49.073","Green","Track","23.239","34.807","18.185"
"80","GTD","Seb Priaulx","15","4:52.144","31:51.126","Green","Pit","23.649","35.473","233.022"
"57","GTD","Russell Ward","21","1:19.445","31:51.705","Green","Track","24.595","35.746","19.104"
"91","GTD","Kay van Berlo","19","1:17.763","31:53.068","Green","Track","23.425","35.615","18.723"
"74","LMP3","Gar Robinson","19","1:15.403","31:58.938","Green","Track","22.138","35.034","18.231"
"1","GTD","Bryan Sellers","17","1:27.486","32:05.003","Green","Pit","23.407","35.211","28.868"
"78","GTD","Misha Goikhberg","15","1:18.589","32:05.288","Green","Track","23.422","35.899","19.268"
"70","GTD","Brendan Iribe","20","1:20.592","32:05.936","Green","Track","24.309","36.314","19.969"
"3","GTDPRO","Antonio Garcia","17","1:21.754","32:09.982","Green","Track","24.497","35.843","21.414"
"13","LMP3","Matthew Bell","16","2:32.968","32:15.580","Green","Pit","21.815","34.568","96.585"
"60","GTP","Tom Blomqvist","17","1:09.208","32:17.372","Green","Track","20.282","31.586","17.340"
"01","GTP","Sebastien Bourdais","5","1:12.743","32:33.041","Green","Track","22.547","32.560","17.636"
"31","GTP","Alexander Sims","14","1:10.493","32:33.376","Green","Track","21.041","32.480","16.972"
"77","GTD","Alan Brynjolfsson","18","1:20.127","32:37.980","Green","Track","24.336","36.480","19.311"
"33","LMP3","Joao Barbosa","15","1:29.434","32:38.360","Green","Track","35.638","35.632","18.164"
"5","GTP","Mike Rockenfeller","20","7:29.462","32:46.042","Green","Pit","21.643","32.598","395.221"
"79","GTDPRO","Daniel Juncadella","17","1:17.811","32:46.983","Green","Track","23.399","35.698","18.714"
"24","GTP","Augusto Farfus","18","1:08.904","32:52.621","Green","Track","20.681","31.637","16.586"
"96","GTD","Patrick Gallagher","19","1:21.027","32:57.957","Green","Track","24.471","37.058","19.498"
"12","GTD","Aaron Telitz","16","7:45.112","33:05.125","Green","Track","410.505","36.070","18.537"
"97","GTD","Chandler Hull","19","1:19.407","33:06.600","Green","Track","23.932","36.103","19.372"
"17","LMP3","Wayne Boyd","20","1:17.629","33:06.702","Green","Track","23.688","35.033","18.908"
"27","GTD","Roman De Angelis","16","1:18.875","33:07.852","Green","Track","24.165","35.886","18.824"
"57","GTD","Russell Ward","22","1:18.333","33:10.038","Green","Track","23.750","35.634","18.949"
"91","GTD","Kay van Berlo","20","1:18.397","33:11.465","Green","Track","23.469","35.941","18.987"
"4","LMP3","Antoine Comeau","15","1:26.141","33:14.262","Green","Track","24.898","41.301","19.942"
"74","LMP3","Gar Robinson","20","1:15.681","33:14.619","Green","Track","22.008","34.937","18.736"
"80","GTD","Seb Priaulx","16","1:29.084","33:20.210","Green","Track","34.122","36.143","18.819"
"78","GTD","Misha Goikhberg","16","1:17.982","33:23.270","Green","Track","23.283","35.723","18.976"
"70","GTD","Brendan Iribe","21","1:19.235","33:25.171","Green","Track","24.079","35.976","19.180"
"60","GTP","Tom Blomqvist","18","1:09.554","33:26.926","Green","Track","20.183","31.486","17.885"
"3","GTDPRO","Antonio Garcia","18","1:16.954","33:26.936","Green","Track","22.883","35.613","18.458"
"31","GTP","Alexander Sims","15","1:08.869","33:42.245","Green","Track","20.533","32.100","16.236"
"01","GTP","Sebastien Bourdais","6","1:12.446","33:45.487","Green","Track","22.549","32.339","17.558"
"13","LMP3","Orey Fidani","17","1:31.237","33:46.817","Green","Track","36.331","35.870","19.036"
"32","GTD","Mike Skeen","13","5:03.793","33:54.032","Green","Pit","24.049","36.207","243.537"
"33","LMP3","Joao Barbosa","16","1:16.969","33:55.329","Green","Track","23.712","35.244","18.013"
"77","GTD","Alan Brynjolfsson","19","1:19.856","33:57.836","Green","Track","23.938","36.584","19.334"
"24","GTP","Augusto Farfus","19","1:08.423","34:01.044","Green","Track","20.457","31.340","16.626"
"79","GTDPRO","Daniel Juncadella","18","1:17.497","34:04.480","Green","Track","23.249","35.568","18.680"
"96","GTD","Patrick Gallagher","20","1:18.443","34:16.400","Green","Track","23.705","35.582","19.156"
"17","LMP3","Wayne Boyd","21","1:14.875","34:21.577","Green","Track","22.690","34.678","17.507"
"12","GTD","Aaron Telitz","17","1:18.196","34:23.321","Green","Track","23.254","35.849","19.093"
"97","GTD","Chandler Hull","20","1:20.057","34:26.657","Green","Track","24.288","35.961","19.808"
"27","GTD","Roman De Angelis","17","1:19.138","34:26.990","Green","Track","23.382","35.906","19.850"
"57","GTD","Russell Ward","23","1:19.652","34:29.690","Green","Track","23.619","36.475","19.558"
"6","GTP","Nick Tandy","15","9:52.814","34:33.713","Green","Track","540.095","33.371","19.348"
"5","GTP","Tijmen van der Helm","21","1:47.876","34:33.918","Green","Track","44.264","41.438","22.174"
"4","LMP3","Antoine Comeau","16","1:20.791","34:35.053","Green","Track","24.824","36.267","19.700"
"80","GTD","Seb Priaulx","17","1:17.717","34:37.927","Green","Track","23.292","35.709","18.716"
"78","GTD","Misha Goikhberg","17","1:17.740","34:41.010","Green","Track","23.692","35.228","18.820"
