"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"01","GTP","Renger van der Zande","26","1:07.983","1:07:30.345","Green","Track","20.096","31.353","16.534"
"77","GTD","Alan Brynjolfsson","43","1:19.685","1:07:37.309","Green","Track","24.035","36.265","19.385"
"1","GTD","Bryan Sellers","33","1:16.743","1:07:46.039","Green","Track","22.946","35.163","18.634"
"66","GTD","Sheena Monk","41","1:18.047","1:07:50.169","Green","Track","23.855","35.232","18.960"
"23","GTDPRO","Alex Riberas","29","1:17.229","1:07:54.347","Green","Track","23.110","35.405","18.714"
"91","GTD","Alan Metni","34","1:19.227","1:08:03.296","Green","Track","24.040","35.840","19.347"
"60","GTP","Tom Blomqvist","33","1:09.277","1:08:08.729","Green","Track","20.826","31.863","16.588"
"74","LMP3","Felipe Fraga","39","7:41.366","1:08:09.004","Green","Pit","24.286","35.116","401.964"
"78","GTD","Misha Goikhberg","33","1:17.158","1:08:11.136","Green","Track","23.409","35.081","18.668"
"14","GTDPRO","Ben Barnicoat","27","1:18.952","1:08:16.165","Green","Track","22.796","35.802","20.354"
"10","GTP","Ricky Taylor","34","1:11.683","1:08:19.926","Green","Track","21.005","33.142","17.536"
"70","GTD","Frederik Schandorff","42","1:26.595","1:08:19.994","Green","Track","32.850","35.231","18.514"
"3","GTDPRO","Jordan Taylor","33","1:16.939","1:08:21.835","Green","Track","22.804","35.499","18.636"
"79","GTDPRO","Daniel Juncadella","31","1:21.616","1:08:27.274","Green","Track","22.911","37.860","20.845"
"25","GTP","Nick Yelloly","26","1:09.072","1:08:28.821","Green","Track","20.425","31.827","16.820"
"5","GTP","Tijmen van der Helm","35","1:09.832","1:08:31.193","Green","Track","20.899","31.704","17.229"
"27","GTD","Roman De Angelis","39","1:26.464","1:08:32.509","Green","Pit","23.033","36.215","27.216"
"31","GTP","Pipo Derani","33","1:08.654","1:08:37.487","Green","Track","20.633","31.375","16.646"
"01","GTP","Renger van der Zande","27","1:08.010","1:08:38.355","Green","Track","20.267","31.208","16.535"
"96","GTD","Robby Foley","38","1:26.415","1:08:40.857","Green","Track","32.848","34.882","18.685"
"32","GTD","Mike Skeen","35","1:26.962","1:08:54.066","Green","Track","32.844","35.482","18.636"
"77","GTD","Alan Brynjolfsson","44","1:18.629","1:08:55.938","Green","Track","23.831","35.611","0.000"
"1","GTD","Bryan Sellers","34","1:16.131","1:09:02.170","Green","Track","22.920","34.705","18.506"
"66","GTD","Sheena Monk","42","1:17.956","1:09:08.125","Green","Track","23.735","35.286","18.935"
"7","GTP","Matt Campbell","29","7:25.187","1:09:08.484","Green","Track","395.487","32.403","17.297"
"23","GTDPRO","Alex Riberas","30","1:16.825","1:09:11.172","Green","Track","22.908","35.249","18.668"
"9","GTDPRO","Patrick Pilet","29","6:13.539","1:09:17.049","Green","Track","319.353","35.480","18.706"
"60","GTP","Tom Blomqvist","34","1:08.765","1:09:17.494","Green","Track","20.239","32.025","16.501"
"91","GTD","Alan Metni","35","1:19.454","1:09:22.750","Green","Track","23.788","36.161","19.505"
"30","LMP3","Ari Balogh","49","2:06.072","1:09:23.218","Green","Pit","21.919","34.807","69.346"
"78","GTD","Misha Goikhberg","34","1:16.266","1:09:27.402","Green","Track","22.820","34.864","18.582"
"10","GTP","Ricky Taylor","35","1:08.936","1:09:28.862","Green","Track","20.283","32.043","16.610"
"14","GTDPRO","Ben Barnicoat","28","1:15.985","1:09:32.150","Green","Track","22.613","35.054","18.318"
"13","LMP3","Matthew Bell","35","6:13.112","1:09:33.383","Green","Pit","21.458","34.323","317.331"
"97","GTD","Chandler Hull","44","2:40.191","1:09:33.778","Green","Pit","24.227","35.634","100.330"
"74","LMP3","Felipe Fraga","40","1:26.124","1:09:35.128","Green","Track","32.508","34.313","19.303"
"70","GTD","Frederik Schandorff","43","1:16.055","1:09:36.049","Green","Track","22.883","34.899","18.273"
"25","GTP","Nick Yelloly","27","1:09.683","1:09:38.504","Green","Track","20.926","31.339","17.418"
"3","GTDPRO","Jordan Taylor","34","1:16.846","1:09:38.681","Green","Track","22.851","35.493","18.502"
"5","GTP","Tijmen van der Helm","36","1:09.439","1:09:40.632","Green","Track","20.709","31.787","16.943"
"33","LMP3","Lance Willsey","41","4:46.401","1:09:41.847","Green","Pit","26.647","37.620","222.134"
"79","GTDPRO","Daniel Juncadella","32","1:16.591","1:09:43.865","Green","Track","23.169","35.080","18.342"
"31","GTP","Pipo Derani","34","1:07.903","1:09:45.390","Green","Track","20.334","31.143","16.426"
"01","GTP","Renger van der Zande","28","1:08.157","1:09:46.512","Green","Track","20.234","31.367","16.556"
"96","GTD","Robby Foley","39","1:16.150","1:09:57.007","Green","Track","22.894","34.783","18.473"
"32","GTD","Mike Skeen","36","1:16.699","1:10:10.765","Green","Track","22.855","35.313","18.531"
"77","GTD","Alan Brynjolfsson","45","1:18.517","1:10:14.455","Green","Track","102.420","35.634","19.092"
"7","GTP","Matt Campbell","30","1:11.300","1:10:19.784","Green","Track","22.789","31.606","16.905"
"60","GTP","Tom Blomqvist","35","1:10.463","1:10:27.957","Green","Track","21.283","31.554","17.626"
"23","GTDPRO","Alex Riberas","31","1:16.840","1:10:28.012","Green","Track","22.904","35.301","18.635"
"1","GTD","Bryan Sellers","35","1:26.502","1:10:28.672","Green","Pit","23.044","34.790","28.668"
"57","GTD","Russell Ward","47","3:43.574","1:10:31.094","Green","Pit","22.845","35.118","165.611"
"66","GTD","Sheena Monk","43","1:24.003","1:10:32.128","Green","Track","24.350","38.273","21.380"
"9","GTDPRO","Patrick Pilet","30","1:17.396","1:10:34.445","Green","Track","23.502","35.191","18.703"
"10","GTP","Ricky Taylor","36","1:10.520","1:10:39.382","Green","Track","20.542","31.400","18.578"
"91","GTD","Alan Metni","36","1:18.874","1:10:41.624","Green","Track","23.700","35.878","19.296"
"78","GTD","Misha Goikhberg","35","1:16.991","1:10:44.393","Green","Track","23.432","34.953","18.606"
"74","LMP3","Felipe Fraga","41","1:16.965","1:10:52.093","Green","Track","23.050","35.269","18.646"
"5","GTP","Tijmen van der Helm","37","1:11.868","1:10:52.500","Green","Track","21.494","32.810","17.564"
"70","GTD","Frederik Schandorff","44","1:17.844","1:10:53.893","Green","Track","23.648","35.647","18.549"
"30","LMP3","Ari Balogh","50","1:32.497","1:10:55.715","Green","Track","37.507","36.137","18.853"
"14","GTDPRO","Ben Barnicoat","29","1:24.751","1:10:56.901","Green","Pit","22.568","35.176","27.007"
"3","GTDPRO","Jordan Taylor","35","1:19.058","1:10:57.739","Green","Track","23.153","36.068","19.837"
"25","GTP","Nick Yelloly","28","1:20.732","1:10:59.236","Green","Pit","21.466","31.997","27.269"
"79","GTDPRO","Daniel Juncadella","33","1:16.690","1:11:00.555","Green","Track","22.944","35.337","18.409"
"31","GTP","Pipo Derani","35","1:17.912","1:11:03.302","Green","Track","21.029","37.198","19.685"
"13","LMP3","Orey Fidani","36","1:31.374","1:11:04.757","Green","Track","37.427","35.803","18.144"
"01","GTP","Renger van der Zande","29","1:18.450","1:11:04.962","Green","Pit","20.616","31.453","26.381"
"12","GTD","Aaron Telitz","38","7:07.549","1:11:06.877","Green","Track","372.849","35.968","18.732"
"97","GTD","Chandler Hull","45","1:38.286","1:11:12.064","Green","Track","39.267","37.912","21.107"
"33","LMP3","Joao Barbosa","42","1:30.485","1:11:12.332","Green","Track","34.327","35.436","20.722"
"96","GTD","Robby Foley","40","1:16.017","1:11:13.024","Green","Track","22.741","34.715","18.561"
"27","GTD","Roman De Angelis","40","2:50.051","1:11:22.560","Green","Track","116.140","35.401","18.510"
"7","GTP","Matt Campbell","31","1:08.221","1:11:28.005","Green","Track","19.956","31.640","16.625"
"77","GTD","Alan Brynjolfsson","46","1:17.899","1:11:32.354","Green","Track","23.564","35.441","18.894"
"60","GTP","Tom Blomqvist","36","1:09.452","1:11:37.409","Green","Track","20.245","31.463","17.744"
"23","GTDPRO","Alex Riberas","32","1:16.345","1:11:44.357","Green","Track","22.740","35.097","18.508"
"10","GTP","Ricky Taylor","37","1:08.384","1:11:47.766","Green","Track","19.537","31.956","16.891"
"66","GTD","Sheena Monk","44","1:17.542","1:11:49.670","Green","Track","23.531","35.110","18.901"
"9","GTDPRO","Patrick Pilet","31","1:17.149","1:11:51.594","Green","Track","23.238","35.254","18.657"
"57","GTD","Russell Ward","48","1:28.247","1:11:59.341","Green","Track","34.055","35.406","18.786"
"78","GTD","Misha Goikhberg","36","1:17.098","1:12:01.491","","Track","22.751","35.076","19.271"
"91","GTD","Alan Metni","37","1:20.596","1:12:02.220","","Track","24.070","35.875","0.000"
"5","GTP","Tijmen van der Helm","38","1:10.607","1:12:03.107","","Track","21.424","32.121","0.000"
"74","LMP3","Felipe Fraga","42","1:12.086","1:12:04.179","","Track","20.991","33.921","17.174"
"70","GTD","Frederik Schandorff","45","1:15.902","1:12:09.795","Green","Track","22.800","34.923","18.179"
"30","LMP3","Ari Balogh","51","1:15.776","1:12:11.491","Green","Track","22.436","35.076","18.264"
"31","GTP","Pipo Derani","36","1:08.505","1:12:11.807","Green","Track","20.404","31.395","16.706"
"3","GTDPRO","Jordan Taylor","36","1:16.954","1:12:14.693","Green","Track","22.795","35.633","18.526"
"79","GTDPRO","Daniel Juncadella","34","1:16.096","1:12:16.651","Green","Track","22.679","35.044","18.373"
"13","LMP3","Orey Fidani","37","1:14.706","1:12:19.463","Green","Track","21.967","35.014","17.725"
"12","GTD","Aaron Telitz","39","1:16.232","1:12:23.109","Green","Track","22.614","35.249","18.369"
"33","LMP3","Joao Barbosa","43","1:16.548","1:12:28.880","Green","Track","23.643","34.980","17.925"
"96","GTD","Robby Foley","41","1:19.085","1:12:32.109","Green","Track","23.839","34.835","20.411"
"97","GTD","Chandler Hull","46","1:21.851","1:12:33.915","Green","Track","25.578","36.307","19.966"
"7","GTP","Matt Campbell","32","1:07.463","1:12:35.468","","Track","19.752","31.080","16.631"
"27","GTD","Roman De Angelis","41","1:25.056","1:12:47.616","Green","Pit","22.666","35.289","27.101"
"60","GTP","Tom Blomqvist","37","1:10.261","1:12:47.670","Green","Track","21.732","31.729","16.800"
"23","GTDPRO","Alex Riberas","33","1:16.659","1:13:01.016","Green","Track","22.826","35.278","18.555"
"10","GTP","Ricky Taylor","38","1:17.573","1:13:05.339","Green","Pit","19.698","31.642","26.233"
"66","GTD","Sheena Monk","45","1:17.776","1:13:07.446","Green","Track","23.725","35.318","18.733"
"9","GTDPRO","Patrick Pilet","32","1:17.201","1:13:08.795","Green","Track","23.239","35.070","18.892"
"5","GTP","Tijmen van der Helm","39","1:10.632","1:13:13.739","Green","Track","92.442","31.809","16.988"
"57","GTD","Russell Ward","49","1:17.255","1:13:16.596","Green","Track","22.927","35.477","18.851"
"74","LMP3","Felipe Fraga","43","1:14.384","1:13:18.563","Green","Track","22.132","34.130","18.122"
"78","GTD","Misha Goikhberg","37","1:17.358","1:13:18.849","Green","Track","23.001","35.319","19.038"
"91","GTD","Alan Metni","38","1:20.973","1:13:23.193","Green","Track","105.752","36.364","19.453"
"31","GTP","Pipo Derani","37","1:11.454","1:13:23.261","Green","Track","21.947","32.092","17.415"
"70","GTD","Frederik Schandorff","46","1:15.677","1:13:25.472","Green","Track","22.591","34.819","18.267"
"30","LMP3","Ari Balogh","52","1:15.807","1:13:27.298","Green","Track","22.960","34.655","18.192"
"13","LMP3","Orey Fidani","38","1:14.713","1:13:34.176","Green","Track","22.055","34.597","18.061"
"77","GTD","Alan Brynjolfsson","47","2:03.098","1:13:35.452","Green","Pit","23.660","35.839","63.599"
"79","GTDPRO","Daniel Juncadella","35","1:18.800","1:13:35.451","Green","Track","22.996","35.845","19.959"
"01","GTP","Sebastien Bourdais","30","2:33.191","1:13:38.153","Green","Track","102.822","32.847","17.522"
"12","GTD","Aaron Telitz","40","1:16.291","1:13:39.400","Green","Track","22.508","35.113","18.670"
"3","GTDPRO","Jordan Taylor","37","1:25.753","1:13:40.446","Green","Pit","22.801","35.335","27.617"
"33","LMP3","Joao Barbosa","44","1:13.452","1:13:42.332","Green","Track","21.676","34.365","17.411"
"96","GTD","Robby Foley","42","1:16.071","1:13:48.180","Green","Track","22.883","34.637","18.551"
"97","GTD","Chandler Hull","47","1:17.572","1:13:51.487","Green","Track","23.303","35.385","18.884"
"7","GTP","Matt Campbell","33","1:19.830","1:13:55.298","Green","Pit","20.570","32.141","27.119"
"60","GTP","Tom Blomqvist","38","1:08.193","1:13:55.863","Green","Track","20.440","31.382","16.371"
"24","GTP","Philipp Eng","27","10:38.557","1:13:58.501","Green","Track","587.280","33.849","17.428"
"23","GTDPRO","Alex Riberas","34","1:16.216","1:14:17.232","Green","Track","22.622","35.130","18.464"
"5","GTP","Tijmen van der Helm","40","1:09.019","1:14:22.758","Green","Track","20.624","31.587","16.808"
"66","GTD","Sheena Monk","46","1:17.342","1:14:24.788","Green","Track","23.556","35.013","18.773"
"74","LMP3","Felipe Fraga","44","1:12.318","1:14:30.881","Green","Track","21.225","33.976","17.117"
"57","GTD","Russell Ward","50","1:17.392","1:14:33.988","Green","Track","22.766","35.684","18.942"
"9","GTDPRO","Patrick Pilet","33","1:25.273","1:14:34.068","Green","Pit","23.463","35.188","26.622"
"78","GTD","Misha Goikhberg","38","1:16.686","1:14:35.535","Green","Track","23.141","34.949","18.596"
"70","GTD","Frederik Schandorff","47","1:16.879","1:14:42.351","Green","Track","22.898","35.169","18.812"
"31","GTP","Pipo Derani","38","1:20.027","1:14:43.288","Green","Pit","21.058","32.133","26.836"
"30","LMP3","Ari Balogh","53","1:17.000","1:14:44.298","Green","Track","22.161","34.556","20.283"
"91","GTD","Alan Metni","39","1:21.892","1:14:45.085","Green","Track","24.261","35.870","21.761"
"32","GTD","Mike Skeen","37","4:34.818","1:14:45.583","Green","Pit","22.797","35.269","216.752"
"13","LMP3","Orey Fidani","39","1:14.917","1:14:49.093","Green","Track","22.244","34.693","17.980"
"01","GTP","Sebastien Bourdais","31","1:11.252","1:14:49.405","Green","Track","21.181","32.104","17.967"
"17","LMP3","Wayne Boyd","40","11:40.619","1:14:51.180","Green","Pit","23.308","34.618","642.693"
"79","GTDPRO","Daniel Juncadella","36","1:16.141","1:14:51.592","Green","Track","22.731","35.056","18.354"
"12","GTD","Aaron Telitz","41","1:15.974","1:14:55.374","Green","Track","22.532","35.071","18.371"
"33","LMP3","Joao Barbosa","45","1:13.159","1:14:55.491","Green","Track","21.285","34.130","17.744"
"60","GTP","Tom Blomqvist","39","1:09.241","1:15:05.104","Green","Track","20.059","31.605","17.577"
"97","GTD","Chandler Hull","48","1:16.771","1:15:08.258","Green","Track","23.010","35.006","18.755"
"24","GTP","Philipp Eng","28","1:10.725","1:15:09.226","Green","Track","21.424","32.033","17.268"
"77","GTD","Alan Brynjolfsson","48","1:38.922","1:15:14.374","Green","Track","40.020","38.733","20.169"
"5","GTP","Tijmen van der Helm","41","1:08.772","1:15:31.530","Green","Track","20.470","31.388","16.914"
"23","GTDPRO","Alex Riberas","35","1:16.344","1:15:33.576","Green","Track","22.769","35.097","18.478"
"74","LMP3","Felipe Fraga","45","1:16.107","1:15:46.988","Green","Track","21.165","36.864","18.078"
"57","GTD","Russell Ward","51","1:16.911","1:15:50.899","Green","Track","22.889","35.316","18.706"
"78","GTD","Misha Goikhberg","39","1:16.232","1:15:51.767","Green","Track","22.791","34.903","18.538"
"70","GTD","Frederik Schandorff","48","1:16.234","1:15:58.585","Green","Track","22.881","35.000","18.353"
"30","LMP3","Ari Balogh","54","1:14.783","1:15:59.081","Green","Track","22.027","34.690","18.066"
"01","GTP","Sebastien Bourdais","32","1:12.537","1:16:01.942","Green","Track","22.100","33.514","16.923"
"1","GTD","Bryan Sellers","36","5:36.541","1:16:05.213","Green","Track","281.639","36.194","18.708"
"13","LMP3","Orey Fidani","40","1:18.062","1:16:07.155","Green","Track","23.299","36.444","18.319"
"33","LMP3","Joao Barbosa","46","1:14.201","1:16:09.692","Green","Track","21.604","34.204","18.393"
"91","GTD","Alan Metni","40","1:25.038","1:16:10.123","Green","Track","25.054","38.649","21.335"
"79","GTDPRO","Daniel Juncadella","37","1:19.344","1:16:10.936","Green","Track","22.715","36.212","20.417"
"60","GTP","Tom Blomqvist","40","1:08.804","1:16:13.908","Green","Track","20.494","31.541","16.769"
"32","GTD","Mikael Grenier","38","1:32.195","1:16:17.778","Green","Track","36.108","36.801","19.286"
"17","LMP3","Wayne Boyd","41","1:27.115","1:16:18.295","Green","Track","34.047","34.953","18.115"
"24","GTP","Philipp Eng","29","1:10.314","1:16:19.540","Green","Track","21.417","31.827","17.070"
"12","GTD","Aaron Telitz","42","1:25.621","1:16:20.995","Green","Pit","23.216","35.176","27.229"
"97","GTD","Chandler Hull","49","1:17.152","1:16:25.410","Green","Track","23.223","35.119","18.810"
"77","GTD","Alan Brynjolfsson","49","1:20.484","1:16:34.858","Green","Track","24.768","36.142","19.574"
"5","GTP","Tijmen van der Helm","42","1:08.524","1:16:40.054","Green","Track","20.530","31.400","16.594"
"96","GTD","Robby Foley","43","3:06.062","1:16:54.242","Green","Pit","23.223","35.135","127.704"
"23","GTDPRO","Alex Riberas","36","1:25.710","1:16:59.286","Green","Pit","22.749","35.116","27.845"
"74","LMP3","Felipe Fraga","46","1:12.275","1:16:59.263","Green","Track","21.265","34.032","16.978"
"57","GTD","Russell Ward","52","1:16.880","1:17:07.779","Green","Track","22.913","35.224","18.743"
"27","GTD","Roman De Angelis","42","4:24.343","1:17:11.959","Green","Track","205.559","38.832","19.952"
"3","GTDPRO","Jordan Taylor","38","3:32.702","1:17:13.148","Green","Track","149.593","41.886","21.223"
"01","GTP","Sebastien Bourdais","33","1:11.266","1:17:13.208","Green","Track","20.969","33.284","17.013"
"30","LMP3","Ari Balogh","55","1:16.184","1:17:15.265","Green","Track","22.757","35.251","18.176"
"70","GTD","Frederik Schandorff","49","1:19.068","1:17:17.653","Green","Track","23.094","37.162","18.812"
"1","GTD","Bryan Sellers","37","1:16.503","1:17:21.716","Green","Track","23.080","34.772","18.651"
"13","LMP3","Orey Fidani","41","1:14.832","1:17:21.987","Green","Track","22.307","34.604","17.921"
"33","LMP3","Joao Barbosa","47","1:12.820","1:17:22.512","Green","Track","21.317","34.200","17.303"
"60","GTP","Tom Blomqvist","41","1:10.058","1:17:23.966","Green","Track","21.247","32.133","16.678"
"14","GTDPRO","Ben Barnicoat","30","6:29.893","1:17:26.794","Green","Track","335.117","35.570","19.206"
"79","GTDPRO","Daniel Juncadella","38","1:18.477","1:17:29.413","Green","Track","23.963","35.697","18.817"
"91","GTD","Alan Metni","41","1:21.108","1:17:31.231","Green","Track","24.563","37.257","19.288"
"24","GTP","Philipp Eng","30","1:11.772","1:17:31.312","Green","Track","22.568","32.147","17.057"
"17","LMP3","Wayne Boyd","42","1:16.354","1:17:34.649","Green","Track","23.476","35.114","17.764"
"32","GTD","Mikael Grenier","39","1:20.217","1:17:37.995","Green","Track","24.356","36.894","18.967"
"97","GTD","Chandler Hull","50","1:16.730","1:17:42.140","Green","Track","22.841","35.092","18.797"
"5","GTP","Tijmen van der Helm","43","1:09.201","1:17:49.255","Green","Track","20.413","31.969","16.819"
"9","GTDPRO","Klaus Bachler","34","3:17.954","1:17:52.022","Green","Track","143.557","35.626","18.771"
"77","GTD","Alan Brynjolfsson","50","1:18.666","1:17:53.524","Green","Track","24.032","35.638","18.996"
"6","GTP","Nick Tandy","31","10:58.134","1:18:00.762","Green","Track","608.346","32.266","17.522"
"7","GTP","Felipe Nasr","34","4:15.658","1:18:10.956","Green","Track","204.036","32.901","18.721"
"74","LMP3","Felipe Fraga","47","1:12.234","1:18:11.497","Green","Track","20.908","34.039","17.287"
"96","GTD","Robby Foley","44","1:26.714","1:18:20.956","Green","Track","33.147","34.945","18.622"
"01","GTP","Sebastien Bourdais","34","1:09.413","1:18:22.621","Green","Track","21.078","31.609","16.726"
"57","GTD","Russell Ward","53","1:17.079","1:18:24.858","Green","Track","22.952","35.228","18.899"
"30","LMP3","Ari Balogh","56","1:15.435","1:18:30.700","Green","Track","22.271","34.875","18.289"
"27","GTD","Roman De Angelis","43","1:19.755","1:18:31.714","Green","Track","24.141","36.583","19.031"
"3","GTDPRO","Jordan Taylor","39","1:20.189","1:18:33.337","Green","Track","24.842","35.752","19.595"
"70","GTD","Frederik Schandorff","50","1:16.406","1:18:34.059","Green","Track","22.870","35.017","18.519"
"13","LMP3","Orey Fidani","42","1:17.152","1:18:39.139","Green","Track","23.440","35.711","18.001"
"24","GTP","Philipp Eng","31","1:09.848","1:18:41.160","Green","Track","21.076","31.516","17.256"
"1","GTD","Bryan Sellers","38","1:20.088","1:18:41.804","Green","Track","23.098","37.826","19.164"
"78","GTD","Misha Goikhberg","40","2:50.097","1:18:41.864","Green","Pit","22.989","35.082","112.026"
"60","GTP","Tom Blomqvist","42","1:20.708","1:18:44.674","Green","Pit","21.734","32.468","26.506"
"14","GTDPRO","Ben Barnicoat","31","1:17.924","1:18:44.718","Green","Track","22.585","35.268","20.071"
"79","GTDPRO","Daniel Juncadella","39","1:16.082","1:18:45.495","Green","Track","22.632","35.048","18.402"
"17","LMP3","Wayne Boyd","43","1:14.984","1:18:49.633","Green","Track","22.036","34.313","18.635"
"91","GTD","Alan Metni","42","1:19.771","1:18:51.002","Green","Track","23.876","35.628","20.267"
"32","GTD","Mikael Grenier","40","1:17.156","1:18:55.151","Green","Track","23.283","35.211","18.662"
"5","GTP","Tijmen van der Helm","44","1:09.543","1:18:58.798","Green","Track","20.307","31.438","17.798"
"97","GTD","Chandler Hull","51","1:16.768","1:18:58.908","Green","Track","22.920","35.022","18.826"
"9","GTDPRO","Klaus Bachler","35","1:17.112","1:19:09.134","Green","Track","23.160","35.241","18.711"
"6","GTP","Nick Tandy","32","1:10.768","1:19:11.530","Green","Track","21.327","31.516","17.925"
"77","GTD","Alan Brynjolfsson","51","1:18.094","1:19:11.618","Green","Track","23.544","35.479","19.071"
"12","GTD","Frankie Montecalvo","43","2:56.574","1:19:17.569","Green","Track","121.966","35.886","18.722"
"7","GTP","Felipe Nasr","35","1:12.443","1:19:23.399","Green","Track","20.680","31.562","20.201"
"74","LMP3","Felipe Fraga","48","1:16.632","1:19:28.129","Green","Track","22.677","35.038","18.917"
"01","GTP","Sebastien Bourdais","35","1:08.972","1:19:31.593","Green","Track","20.953","31.608","16.411"
"96","GTD","Robby Foley","45","1:16.531","1:19:37.487","Green","Track","22.904","34.948","18.679"
"57","GTD","Russell Ward","54","1:18.725","1:19:43.583","Green","Track","24.483","35.474","18.768"
"30","LMP3","Ari Balogh","57","1:13.836","1:19:44.536","Green","Track","21.408","34.380","18.048"
"27","GTD","Roman De Angelis","44","1:16.280","1:19:47.994","Green","Track","22.614","35.126","18.540"
"70","GTD","Frederik Schandorff","51","1:16.690","1:19:50.749","Green","Track","22.940","35.323","18.427"
"24","GTP","Philipp Eng","32","1:10.319","1:19:51.479","Green","Track","21.113","32.050","17.156"
"13","LMP3","Orey Fidani","43","1:15.246","1:19:54.385","Green","Track","22.201","34.844","18.201"
"3","GTDPRO","Jordan Taylor","40","1:22.359","1:19:55.696","Green","Track","22.723","39.883","19.753"
"66","GTD","Sheena Monk","47","5:31.605","1:19:56.393","Green","Pit","27.037","38.470","266.098"
"1","GTD","Bryan Sellers","39","1:16.244","1:19:58.048","Green","Track","22.954","34.817","18.473"
"14","GTDPRO","Ben Barnicoat","32","1:16.038","1:20:00.756","Green","Track","22.645","35.072","18.321"
"17","LMP3","Wayne Boyd","44","1:13.503","1:20:03.136","Green","Track","21.754","34.233","17.516"
"5","GTP","Tijmen van der Helm","45","1:10.474","1:20:09.272","Green","Track","0.000","0.000","17.765"
"91","GTD","Alan Metni","43","1:18.994","1:20:09.996","Green","Track","23.646","35.576","19.772"
"32","GTD","Mikael Grenier","41","1:16.799","1:20:11.950","Green","Track","23.021","35.189","18.589"
"79","GTDPRO","Daniel Juncadella","40","1:28.011","1:20:13.506","Green","Pit","24.005","36.358","27.648"
"97","GTD","Chandler Hull","52","1:17.511","1:20:16.419","Green","Track","23.259","35.140","19.112"
"6","GTP","Nick Tandy","33","1:09.639","1:20:21.169","Green","Track","21.097","31.673","16.869"
"9","GTDPRO","Klaus Bachler","36","1:17.180","1:20:26.314","Green","Track","23.260","35.125","18.795"
"77","GTD","Alan Brynjolfsson","52","1:18.190","1:20:29.808","Green","Track","23.680","35.675","18.835"
"7","GTP","Felipe Nasr","36","1:09.485","1:20:32.884","Green","Track","20.366","31.512","17.607"
"10","GTP","Ricky Taylor","39","7:28.241","1:20:33.580","Green","Track","395.964","34.712","17.565"
"12","GTD","Frankie Montecalvo","44","1:17.273","1:20:34.842","Green","Track","23.047","35.201","19.025"
"01","GTP","Sebastien Bourdais","36","1:08.055","1:20:39.648","Green","Track","19.978","31.455","16.622"
"96","GTD","Robby Foley","46","1:16.226","1:20:53.713","Green","Track","22.924","34.695","18.607"
"30","LMP3","Ari Balogh","58","1:16.470","1:21:01.006","Green","Track","22.834","35.256","18.380"
"24","GTP","Philipp Eng","33","1:10.141","1:21:01.620","Green","Track","21.046","31.519","17.576"
"57","GTD","Russell Ward","55","1:18.745","1:21:02.328","Green","Track","23.565","35.391","19.789"
"27","GTD","Roman De Angelis","45","1:16.019","1:21:04.013","Green","Track","22.570","35.119","18.330"
"70","GTD","Frederik Schandorff","52","1:16.433","1:21:07.182","Green","Track","23.030","35.016","18.387"
"13","LMP3","Orey Fidani","44","1:14.933","1:21:09.318","Green","Track","22.185","34.743","18.005"
"3","GTDPRO","Jordan Taylor","41","1:15.921","1:21:11.617","Green","Track","22.579","35.178","18.164"
"1","GTD","Bryan Sellers","40","1:16.214","1:21:14.262","Green","Track","22.947","34.738","18.529"
"17","LMP3","Wayne Boyd","45","1:13.405","1:21:16.541","Green","Track","21.550","34.286","17.569"
"5","GTP","Tijmen van der Helm","46","1:09.594","1:21:18.866","Green","Track","20.870","31.453","17.271"
"14","GTDPRO","Ben Barnicoat","33","1:18.798","1:21:19.554","Green","Track","22.610","35.395","20.793"
"33","LMP3","Joao Barbosa","48","4:03.194","1:21:25.706","Green","Pit","22.535","34.798","185.861"
"66","GTD","Sheena Monk","48","1:33.668","1:21:30.061","Green","Track","38.240","36.286","19.142"
"6","GTP","Nick Tandy","34","1:09.241","1:21:30.410","Green","Track","20.772","31.567","16.902"
"97","GTD","Chandler Hull","53","1:17.299","1:21:33.718","Green","Track","23.283","35.097","18.919"
"7","GTP","Felipe Nasr","37","1:09.807","1:21:42.691","Green","Track","20.585","31.843","17.379"
"10","GTP","Ricky Taylor","40","1:11.021","1:21:44.601","Green","Track","20.239","31.911","18.871"
"01","GTP","Sebastien Bourdais","37","1:09.560","1:21:49.208","Green","Track","19.934","31.403","18.223"
"77","GTD","Alan Brynjolfsson","53","1:20.200","1:21:50.008","Green","Track","23.518","36.662","20.020"
"9","GTDPRO","Klaus Bachler","37","1:24.836","1:21:51.150","Green","Pit","23.104","35.003","26.729"
"31","GTP","Pipo Derani","39","7:08.762","1:21:52.050","Green","Track","379.658","31.770","17.334"
"12","GTD","Frankie Montecalvo","45","1:17.787","1:21:52.629","Green","Track","22.768","35.340","19.679"
"24","GTP","Philipp Eng","34","1:09.838","1:22:11.458","Green","Track","21.403","31.549","16.886"
"30","LMP3","Ari Balogh","59","1:16.025","1:22:17.031","Green","Track","22.852","34.896","18.277"
"57","GTD","Russell Ward","56","1:17.509","1:22:19.837","Green","Track","23.270","35.243","18.996"
"27","GTD","Roman De Angelis","46","1:16.109","1:22:20.122","Green","Track","22.583","35.116","18.410"
"32","GTD","Mikael Grenier","42","2:09.243","1:22:21.193","Green","Pit","25.599","36.274","67.370"
"70","GTD","Frederik Schandorff","53","1:16.696","1:22:23.878","Green","Track","23.053","35.050","18.593"
